codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf
10884,,COMBO-100,,»,,,,895,985,985,985,,False,media,True,238,True
10887,,FM-425,"Refacciones para fumigador FM-425, 15 L (4 gal) 4 kg",Refacciones para fumigador FM-425,,,15 L (4 gal) 4 kg,1900,2300,2300,2300,,True,alta,False,274,True
10893,,MAN-PI-10-3/8,"de PVC para compresor, Mangueras general, 10 m","de PVC para compresor, Mangueras general",,,10 m,240,265,290,290,,True,alta,True,101,True
10894,,MAN-PI-15-3/8,"de PVC para compresor, Mangueras general, 15 m","de PVC para compresor, Mangueras general",,,15 m,315,345,380,380,,True,alta,True,101,True
10895,,ORG-64,"Organizador con 64 gavetas, TRUPER",,TRUPER,Cajas para herramienta / Gavetas y organizadores,,,,,,,True,baja,True,,False
10896,,CO-F,,REGIONAL Coa pala,,,pencas,,,,,,False,baja,True,89,True
10914,,MAC-27T,"pulidos, mango tubular curva, cabeza cónica, 16 oz 27 mm [_ (38 cm)","pulidos, mango tubular curva, cabeza cónica",,,16 oz 27 mm [_ (38 cm),140,155,170,170,,True,alta,False,282,True
10919,,ESEX-300,,,,,,,,,,,False,baja,True,,False
10920,,ESEX-500,,,,,,,,,,,False,baja,True,,False
10927,,TJA-2,Mini picos para jardín,Mini picos para jardín,,,,175,195,215,215,,True,alta,False,193,True
10929,,FDO-1,"Fumigadores domésticos, 1 L (0.2 gal) 0.3 kg",Fumigadores domésticos,,,1 L (0.2 gal) 0.3 kg,115,125,137,137,,True,alta,False,194,True
10940,,INF-12,"Inflallantas Triángulos de seguridad, 13"" a 16""",Inflallantas Triángulos de seguridad,,,"13"" a 16""",72,79,87,87,,True,alta,False,22,True
10942,,TRISE-435,,,,,44 cm,240,265,290,290,,False,media,True,22,True
10943,,TRISE-290,,,,,29 cm,130,160,160,160,,False,media,True,22,True
10953,,FAJA-S,"lumbares con 4 varillas, CH 97–108 cm (38""–43"")",lumbares con 4 varillas,,,"CH 97–108 cm (38""–43"")",190,210,230,230,,True,alta,False,339,True
10954,,FAJA-XL,"lumbares con 4 varillas, EG 122–135 cm (48""–54"")",lumbares con 4 varillas,,,"EG 122–135 cm (48""–54"")",190,210,230,230,,True,alta,False,339,True
10955,,FAJA-SX,"lumbares con tercer cinturón y 4 varillas, CH 97–108 cm (38""–43"")",lumbares con tercer cinturón y 4 varillas,,,"CH 97–108 cm (38""–43"")",215,235,255,255,,True,alta,False,339,True
10956,,FAJA-XLX,"lumbares con tercer cinturón y 4 varillas, EG 122–135 cm (48""–54"")",lumbares con tercer cinturón y 4 varillas,,,"EG 122–135 cm (48""–54"")",215,235,255,255,,True,alta,False,339,True
10970,,BC-12M,"Berbiquí profesional 12""","Berbiquí profesional 12""",,,Berbiquí,685,755,830,830,,True,alta,False,75,True
10976,,MBC-12,"Berbiquí profesional 12"", Muelas","Berbiquí profesional 12""",,,Muelas,85,95,105,105,,True,alta,False,75,True
11000,,BPJ-3,,,,,,,,,,,False,baja,True,,False
11003,,BPJ-4,,,,,,,,,,,False,baja,True,,False
11004,,SICI-7-1/4A3,"Sierra circular 1,750 W","Sierra circular 1,750 W",,,,1650,1735,1820,1820,,True,alta,True,245,True
11006,,BPJ-5,,,,,,,,,,,False,baja,True,,False
11008,,BPJ-5B,,,,,,,,,,,False,baja,True,,False
11009,,BPJ-6,,,,,,,,,,,False,baja,True,,False
11012,,BPJ-4C,,,,,,,,,,,False,baja,True,,False
11013,,CB-ES-4-1/2A9,,,,,,,,,,,False,baja,True,,False
11014,,CB-ES-4-1/2A10,,,,,,,,,,,False,baja,True,,False
11015,,BPJ-5C,,,,,,,,,,,False,baja,True,,False
11018,,BJ-4P,,,,,,,,,,,False,baja,True,,False
11021,,BJ-4,,,,,,,,,,,False,baja,True,,False
11029,,DES-330,,,,,,,,,,,False,baja,True,,False
11031,,DES-430,,,,,,,,,,,False,baja,True,,False
11032,,DES-520,,,,,,,,,,,False,baja,True,,False
11034,,"MD-FUT-3,5,7",,,,,Manguera y dosificador NA,135,150,165,165,,False,baja,True,194,True
11035,,"EMF-3,5,7",,,,,Juego de empaques y boquillas NA,42,46,51,51,,False,baja,True,194,True
11039,,PCY-PE,,,,,,,,,,,False,baja,True,,False
11064,,CB-ESMA-9N2,"NUEVO, ESMA-9N2 12",NUEVO,,,ESMA-9N2 12,175,215,215,215,,True,alta,False,256,True
11066,,CB-ES-4-1/2P2,,,,,256,,,,,,False,baja,True,,True
11078,,CB-PULA-P,,,,,257,,,,,,False,baja,True,,True
11089,,PAL-CA,Juego de 2 palancas para cambio de llanta de carretilla (espátulas para talachero),Juego de 2 palancas para cambio de llanta de carretilla (espátulas para talachero),,,,52,62,62,62,,True,alta,False,86,True
11104,,GACO-11,"multiusos para colgar, 10 cm 15 cm",multiusos para colgar,,,10 cm 15 cm,64,70,77,77,,True,alta,False,175,True
11105,,GACO-13,"multiusos para colgar, 13 cm 12 cm",multiusos para colgar,,,13 cm 12 cm,64,70,77,77,,True,alta,False,175,True
11106,,GACO-18,"multiusos para colgar, 18 cm 17 cm",multiusos para colgar,,,18 cm 17 cm,85,95,105,105,,True,alta,False,175,True
11107,,EP-23X,,,,,,,,,,,False,baja,True,,False
11108,,PLAP-10R,"uso general, mango de madera, Rudo _ \ = Y®Y[a ==","uso general, mango de madera",,,Rudo _ \ = Y®Y[a ==,24,26,29,29,,True,alta,False,293,True
11109,,PLAP-15L,"uso general, mango de madera, Ligero _ ] = Y®Y[] ==","uso general, mango de madera",,,Ligero _ ] = Y®Y[] ==,22,24,26,26,,True,alta,False,293,True
11116,,BAV-7/64,"Broca HSS 7/64"" Trugold para metal, TRUPER EXPERT",Brocas para metal en caja telescópica Brocas,TRUPER EXPERT,Brocas para metal,3 1 q|sx o|xv,15.50,17,19,19,,True,alta,True,63,True
11118,,BAV-1/8,"Broca HSS 1/8"" Trugold para metal, TRUPER EXPERT",Brocas para metal en caja telescópica Brocas,TRUPER EXPERT,Brocas para metal,3 1 i|t i|z,15.50,17,19,19,,True,alta,True,63,True
11120,,BAV-9/64,"Broca HSS 9/64"" Trugold para metal, TRUPER EXPERT",Brocas para metal en caja telescópica Brocas,TRUPER EXPERT,Brocas para metal,3 1 m|z q|xv,20,22,24,24,,True,alta,True,63,True
11122,,BAV-5/32,"Broca HSS 5/32"" Trugold para metal, TRUPER EXPERT",Brocas para metal en caja telescópica Brocas,TRUPER EXPERT,Brocas para metal,3 1 k|v m|ut,22,24,26,26,,True,alta,True,63,True
11124,,BAV-11/64,"Broca HSS 11/64"" Trugold para metal, TRUPER EXPERT",Brocas para metal en caja telescópica Brocas,TRUPER EXPERT,Brocas para metal,3 2 ii|xv,26,29,32,32,,True,alta,True,63,True
11126,,BAV-3/16,"Broca HSS 3/16"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11127,,MAN-3/4X,"Mangueras súper reforzadas 4 capas , en rollos de 50 y 100 m, precio por metro, k|v [] ;65/c=j 2.7 mm 275 g 100 m 2","Mangueras súper reforzadas 4 capas , en rollos de 50 y 100 m, precio por metro",,,k|v [] ;65/c=j 2.7 mm 275 g 100 m 2,,,,,,False,media,True,224,True
11129,,MAN-1X,"Mangueras súper reforzadas 4 capas , en rollos de 50 y 100 m, precio por metro, [ [[ ;65/c=j 3.5 mm 450 g 50 m 2","Mangueras súper reforzadas 4 capas , en rollos de 50 y 100 m, precio por metro",,,[ [[ ;65/c=j 3.5 mm 450 g 50 m 2,,,,,,False,media,True,224,True
11130,,BAV-7/32,"Broca HSS 7/32"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11131,,CA-36M,,,,,,,,,,,False,baja,True,,False
11133,,HM-4FX,"Hachas Michigan, mango de fibra de vidrio, 4 lb ]^ (85 cm)","Hachas Michigan, mango de fibra de vidrio",,,4 lb ]^ (85 cm),515,565,625,625,,True,alta,False,180,True
11134,,BAV-1/4,"Broca HSS 1/4"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11137,,TJR-8FX,"Hachas para rajar madera, mango defibra de vidrio, 8 lb ]` (90 cm)","Hachas para rajar madera, mango defibra de vidrio",,,8 lb ]` (90 cm),645,710,780,780,,True,alta,False,181,True
11139,,CHA-14NC,"Cajas para herramienta, con compartimentos, 14 (36 cm) 8"" × 6 1⁄v"" (20 × 16 cm) 0.8 kg 6 L 5 kg ]","Cajas para herramienta, con compartimentos",,,"14 (36 cm) 8"" × 6 1⁄v"" (20 × 16 cm) 0.8 kg 6 L 5 kg ]",140,155,170,170,,True,alta,False,76,True
11141,,CHA-16NC,"Cajas para herramienta, con compartimentos, 16 (40 cm) 9"" × 8 1⁄2"" (23 × 22 cm) 1.3 kg 10 L [\ ;6 2","Cajas para herramienta, con compartimentos",,,"16 (40 cm) 9"" × 8 1⁄2"" (23 × 22 cm) 1.3 kg 10 L [\ ;6 2",225,245,270,270,,True,alta,False,76,True
11142,,BAV-5/16,"Broca HSS 5/16"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11143,,CHA-19NC,"Cajas para herramienta, con compartimentos, 19 (48 cm) 10 1⁄2"" × 10"" (27 × 25 cm) 1.9 kg 17 L \Y ;6 2","Cajas para herramienta, con compartimentos",,,"19 (48 cm) 10 1⁄2"" × 10"" (27 × 25 cm) 1.9 kg 17 L \Y ;6 2",285,315,345,345,,True,alta,False,76,True
11145,,CHA-22NC,"Cajas para herramienta, con compartimentos, 22 (56 cm) 12 1⁄2"" × 11"" (32 × 28 cm) 2.5 kg 27 L 22 kg [","Cajas para herramienta, con compartimentos",,,"22 (56 cm) 12 1⁄2"" × 11"" (32 × 28 cm) 2.5 kg 27 L 22 kg [",415,455,505,505,,True,alta,False,76,True
11147,,PRY-P4,,,,,,,,,,,False,baja,True,,False
11149,,PRL-P4,,,,,,,,,,,False,baja,True,,False
11150,,BAV-3/8,"Broca HSS 3/8"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11151,,AB-GT-26M,Mango para guadañas,Mango para guadañas,,,,125,137,152,152,,True,alta,False,175,True
11158,,BAV-7/16,"Broca HSS 7/16"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11159,,CB-ESMA-7A3,,,,,,,,,,,False,baja,True,,False
11161,,CB-ES-4-1/2A12,,,,,,,,,,,False,baja,True,,False
11166,,BAV-1/2,"Broca HSS 1/2"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11167,,PRY-PE,,,,,,,,,,,False,baja,True,,False
11170,,BAV-5/8,"Broca HSS 5/8"" Trugold para metal, TRUPER EXPERT",,TRUPER EXPERT,Brocas para metal,,,,,,,True,baja,True,,False
11175,,MAC-29T,"pulidos, mango tubular curva, cabeza cónica, 20 oz 29 mm [c (48 cm)","pulidos, mango tubular curva, cabeza cónica",,,20 oz 29 mm [c (48 cm),175,195,215,215,,True,alta,False,282,True
11187,,TPN-734H-2,,,,,3 kg,1750,1925,2125,2125,,False,media,True,104,True
11188,,TPN-876-2,,,,,0.5 kg,450,495,545,545,,False,media,True,105,True
11189,,TPN-886H-2,"Matraca de impacto neumática, 1.2 kg",Matraca de impacto neumática,,,1.2 kg,715,790,870,870,,True,alta,False,105,True
11200,,BCT-3/16X4,"Brocas para concreto Juego de 6 brocas para concreto, 4 2 3⁄8"" k|sx 10",Brocas para concreto Juego de 6 brocas para concreto,,,"4 2 3⁄8"" k|sx 10",15.50,17,19,19,,True,alta,True,67,True
11203,,BCT-1/4X4,"Brocas para concreto Juego de 6 brocas para concreto, 4 2 3⁄8"" o|ut 20",Brocas para concreto Juego de 6 brocas para concreto,,,"4 2 3⁄8"" o|ut 20",20,22,24,24,,True,alta,True,67,True
11205,,EMB-25,"Embudo plástico 250 ml , cuello rígido","Embudo plástico 250 ml , cuello rígido",,,,13,14.50,16,16,,True,alta,False,162,True
11206,,BCT-1/4X6,"Brocas para concreto Juego de 6 brocas para concreto, 6 3 1⁄2"" o|ut 20",Brocas para concreto Juego de 6 brocas para concreto,,,"6 3 1⁄2"" o|ut 20",22,24,26,26,,True,alta,True,67,True
11207,,EMB-50,"Embudo plástico 500 ml , cuello flexible","Embudo plástico 500 ml , cuello flexible",,,,39,47,47,47,,True,alta,False,162,True
11209,,BCT-1/4X12,"Brocas para concreto Juego de 6 brocas para concreto, 12 8 1⁄v"" o|ut 10",Brocas para concreto Juego de 6 brocas para concreto,,,"12 8 1⁄v"" o|ut 10",39,43,47,47,,True,alta,True,67,True
11212,,BCT-5/16X4,"Brocas para concreto Juego de 6 brocas para concreto, 4 2 3⁄8"" q|ut 10",Brocas para concreto Juego de 6 brocas para concreto,,,"4 2 3⁄8"" q|ut 10",26,29,32,32,,True,alta,True,67,True
11215,,BCT-5/16X6,"Brocas para concreto Juego de 6 brocas para concreto, 6 3 1⁄2"" q|ut 10",Brocas para concreto Juego de 6 brocas para concreto,,,"6 3 1⁄2"" q|ut 10",33,36,39,39,,True,alta,True,67,True
11218,,BCT-5/16X12,,,,,67,,,,,,False,baja,True,,True
11221,,BCT-3/8X5,,,,,67,,,,,,False,baja,True,,True
11223,,NT-9,"Nivel torpedo magnético , cuerpo de ABS, 9 (23 cm)","Nivel torpedo magnético , cuerpo de ABS",,,9 (23 cm),98,118,118,118,,True,alta,False,286,True
11224,,BCT-3/8X6,,,,,67,,,,,,False,baja,True,,True
11225,,NHD,Defensa para bastidor de madera de carretillas TRUPER/PRETUL,,TRUPER,Refacciones para carretillas,88,,,,,,True,baja,True,,True
11227,,BCT-3/8X12,,,,,67,,,,,,False,baja,True,,True
11229,,RN-X13,,,,,86,,,,,,False,baja,True,,True
11230,,BCT-1/2X6,,,,,,,,,,,False,baja,True,,False
11231,,CT-9B,,"forjadas Filadelfia, mango Comfort Grip Cucharas forjadas Filadelfia",,,9 (23 cm) sin 24,200,220,240,240,,False,baja,True,117,True
11232,,CT-10B,"forjadas Filadelfia, mango Comfort Grip Cucharas forjadas Filadelfia, 10 (25 cm) 24","forjadas Filadelfia, mango Comfort Grip Cucharas forjadas Filadelfia",,,10 (25 cm) 24,210,230,250,250,,True,alta,False,117,True
11233,,BCT-1/2X12,,,,,,,,,,,False,baja,True,,False
11234,,CT-11B,"forjadas Filadelfia, mango Comfort Grip Cucharas forjadas Filadelfia, 11 (28 cm) 24","forjadas Filadelfia, mango Comfort Grip Cucharas forjadas Filadelfia",,,11 (28 cm) 24,225,245,270,270,,True,alta,False,117,True
11236,,BCT-5/8X6,,,,,,,,,,,False,baja,True,,False
11239,,BCT-5/8X12,,,,,,,,,,,False,baja,True,,False
11242,,BCT-3/4X6,,,,,,,,,,,False,baja,True,,False
11245,,BCT-3/4X12,,,,,,,,,,,False,baja,True,,False
11248,,BCT-7/8X6,,,,,,,,,,,False,baja,True,,False
11249,,CAR-81,,,,,,,,,,,False,baja,True,,False
11250,,CAR-82,,,,,,,,,,,False,baja,True,,False
11251,,BCT-7/8X12,,,,,,,,,,,False,baja,True,,False
11254,,BCT-1X6,,,,,,,,,,,False,baja,True,,False
11257,,BCT-1X12,,,,,,,,,,,False,baja,True,,False
11258,,BCT-3/16X6,"Brocas para concreto Juego de 6 brocas para concreto, 6 3 1⁄2"" k|sx 10",Brocas para concreto Juego de 6 brocas para concreto,,,"6 3 1⁄2"" k|sx 10",17,19,21,21,,True,alta,True,67,True
11260,,BS-7/8X18,,,,,,,,,,,False,baja,True,,False
11261,,BS-3/16X8,,"Brocas SDS Plus para concreto, BG>Fa de 1rGN 4 58<@E",,,8 150,45,50,55,55,,False,media,True,68,True
11263,,BS-1/4X4,,"Brocas SDS Plus para concreto, BG>Fa de 1rGN 4 58<@E",,,4 300,45,50,55,55,,False,media,True,68,True
11264,,BS-1/4X6,,"Brocas SDS Plus para concreto, BG>Fa de 1rGN 4 58<@E",,,6 200,49,54,59,59,,False,media,True,68,True
11265,,BS-1/4X8,,"Brocas SDS Plus para concreto, BG>Fa de 1rGN 4 58<@E",,,8 150,52,57,62,62,,False,media,True,68,True
11266,,BS-1/4X10,,,,,,,,,,,False,baja,True,,False
11267,,BS-3/4X18,,,,,,,,,,,False,baja,True,,False
11268,,BS-7/8X8,,,,,,,,,,,False,baja,True,,False
11269,,BS-5/16X6,,,,,,,,,,,False,baja,True,,False
11270,,BS-5/16X12,,,,,,,,,,,False,baja,True,,False
11271,,BS-7/16X12,,,,,,,,,,,False,baja,True,,False
11272,,BS-3/8X6,,,,,,,,,,,False,baja,True,,False
11273,,BS-9/16X6,,,,,,,,,,,False,baja,True,,False
11274,,BS-9/16X12,,,,,,,,,,,False,baja,True,,False
11275,,BS-3/8X12,,,,,,,,,,,False,baja,True,,False
11276,,BS-5/8X24,,,,,,,,,,,False,baja,True,,False
11277,,BS-3/8X18,,,,,,,,,,,False,baja,True,,False
11278,,BS-7/16X6,,,,,,,,,,,False,baja,True,,False
11281,,BS-1/2X12,,,,,,,,,,,False,baja,True,,False
11282,,BS-1/2X18,,,,,,,,,,,False,baja,True,,False
11284,,BS-5/8X8,,,,,Ladrillo,,,,,,False,baja,True,68,True
11285,,BS-5/8X12,,,,,,,,,,,False,baja,True,,False
11286,,BS-3/4X8,,,,,,,,,,,False,baja,True,,False
11287,,BS-3/4X12,,,,,,,,,,,False,baja,True,,False
11288,,BS-7/8X11,,,,,,,,,,,False,baja,True,,False
11289,,BS-1X10,,,,,,,,,,,False,baja,True,,False
11290,,BS-1X18,,,,,,,,,,,False,baja,True,,False
11295,,JBCT-6,Juego de 6 brocas para concreto,Juego de 6 brocas para concreto,,,,166,201,201,201,,True,alta,False,67,True
11298,,ASP-B3,"Aspersor metálico, 3 brazos base plástica","Aspersor metálico, 3 brazos base plástica",,,,425,465,515,515,,True,alta,False,189,True
11299,,MG-MART-14,,» y martelinas,,,MART-PP MART-TH,39,43,47,47,,False,baja,True,223,True
11335,,JBAC-11,"Juego de 11 brocas para metal y concreto en estuche, TRUPER",Juego de 11 brocas para metal y concreto,TRUPER EXPERT,Brocas para madera y mixtas,,355,390,430,430,,True,alta,True,72,True
11337,,JBMA-6,"Juegos de brocas para madera, 6",Juegos de brocas para madera,,,6,85,95,105,105,,True,alta,False,72,True
11338,,JBMA-8,"Juegos de brocas para madera, 8",Juegos de brocas para madera,,,8,110,120,130,130,,True,alta,False,72,True
11339,,JBMX-9,"Juego de 9 brocas para metal , concreto y madera","Juego de 9 brocas para metal , concreto y madera",,,,210,230,250,250,,True,alta,False,72,True
11359,,JBROU-6,Juego de 6 brocas para router,Juego de 6 brocas para router,,,,1175,1290,1425,1425,,True,alta,False,75,True
11360,,BPT-1/4,"Juegos de 6 brocas planas para madera, i|v",Juegos de 6 brocas planas para madera,,,i|v,42,46,51,51,,True,alta,True,72,True
11363,,BPT-5/16,"Juegos de 6 brocas planas para madera, m|sx",Juegos de 6 brocas planas para madera,,,m|sx,42,46,51,51,,True,alta,True,72,True
11365,,FA-POD-418,,,,,P-418,98,108,118,118,,False,media,True,272,True
11366,,BPT-3/8,"Juegos de 6 brocas planas para madera, k|z",Juegos de 6 brocas planas para madera,,,k|z,42,51,51,51,,True,alta,True,72,True
11367,,CO-AG-42,,REGIONAL Coa pala,,,pencas,,,,,,False,baja,True,89,True
11368,,CO-AG-54,,REGIONAL Coa pala,,,pencas,,,,,,False,baja,True,89,True
11369,,BPT-7/16,"Juegos de 6 brocas planas para madera, o|sx",Juegos de 6 brocas planas para madera,,,o|sx,42,46,51,51,,True,alta,True,72,True
11370,,MG-CO-AG-42,"» REGIONAL, 42 (107 cm) CO-AG-42",» REGIONAL,,,42 (107 cm) CO-AG-42,150,180,180,180,,True,alta,False,222,True
11371,,MG-CO-AG-54,"» REGIONAL, 54 (137 cm) CO-AG-54",» REGIONAL,,,54 (137 cm) CO-AG-54,180,200,220,220,,True,alta,False,222,True
11372,,BPT-1/2,"Juegos de 6 brocas planas para madera, i|t",Juegos de 6 brocas planas para madera,,,i|t,43,52,52,52,,True,alta,True,72,True
11373,,BAS-M-60,,,,,88,,,,,,False,baja,True,,True
11375,,BPT-5/8,"Juegos de 6 brocas planas para madera, m|z",Juegos de 6 brocas planas para madera,,,m|z,47,52,57,57,,True,alta,True,72,True
11378,,BPT-3/4,"Juegos de 6 brocas planas para madera, k|v",Juegos de 6 brocas planas para madera,,,k|v,49,59,59,59,,True,alta,True,72,True
11381,,BPT-7/8,"Juegos de 6 brocas planas para madera, o|z",Juegos de 6 brocas planas para madera,,,o|z,50,60,60,60,,True,alta,True,72,True
11384,,BPT-1,"Juegos de 6 brocas planas para madera, 1",Juegos de 6 brocas planas para madera,,,1,56,67,67,67,,True,alta,False,72,True
11387,,BPT-1-1/8,"Juegos de 6 brocas planas para madera, 1 i|z",Juegos de 6 brocas planas para madera,,,1 i|z,62,68,75,75,,True,alta,True,72,True
11390,,BPT-1-1/4,"Juegos de 6 brocas planas para madera, 1 i|v",Juegos de 6 brocas planas para madera,,,1 i|v,64,70,77,77,,True,alta,True,72,True
11391,,PCS-4L,,,,,,,,,,,False,baja,True,,False
11392,,LLM-2,,<.>. c.>F@ D3cF@¯ mango de madera con tornillos,,,,72,79,87,87,,False,media,True,208,True
11393,,BPT-1-1/2,Juegos de 6 brocas planas para madera,Juegos de 6 brocas planas para madera,,,,170,205,205,205,,True,alta,True,72,True
11395,,J-BPT-6,Juegos de 6 brocas planas para madera,Juegos de 6 brocas planas para madera,,,,240,290,290,290,,True,alta,False,72,True
11402,,JBAV-13,"Juego de 13 brocas HSS para metal en estuche, TRUPER EXPERT","Juego de 13 brocas , Trugold , 135°",TRUPER EXPERT,Brocas para metal (juegos) y despachadores,,419,459,509,509,,True,alta,True,64,True
11403,,MT-3/16X24,,,,,,,,,,,False,baja,True,,False
11404,,MT-3/16X32,,,,,,,,,,,False,baja,True,,False
11405,,MT-1/4X20,,,,,,,,,,,False,baja,True,,False
11406,,MT-1/4X28,,,,,,,,,,,False,baja,True,,False
11407,,MT-5/16X18,,,,,,,,,,,False,baja,True,,False
11408,,MT-5/16X24,,,,,,,,,,,False,baja,True,,False
11409,,MT-3/8X16,,,,,,,,,,,False,baja,True,,False
11410,,MT-3/8X24,,,,,,,,,,,False,baja,True,,False
11411,,MT-7/16X14,,,,,,,,,,,False,baja,True,,False
11412,,MT-7/16X20,,,,,,,,,,,False,baja,True,,False
11413,,MT-1/2X13,,,,,,,,,,,False,baja,True,,False
11414,,MT-1/2X20,,Manerales en “T” para machuelos,,,(19 mm),140,170,170,170,,False,baja,True,220,True
11415,,MT-1/8X40,,Manerales tipo garrote para machuelos,,,"machuelos de 3⁄sx"" a 1⁄2""",,,,,,False,baja,True,220,True
11416,,MT-1/8X44,,,,,,,,,,,False,baja,True,,False
11417,,MT-5/32X32,,,,,,,,,,,False,baja,True,,False
11418,,MT-5/32X36,,,,,,,,,,,False,baja,True,,False
11419,,MT-7/32X24,,,,,,,,,,,False,baja,True,,False
11420,,MT-7/32X32,,,,,,,,,,,False,baja,True,,False
11421,,MT-9/16X12,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,205,225,245,245,,False,baja,True,220,True
11422,,MT-9/16X18,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,300,330,360,360,,False,baja,True,220,True
11423,,MT-5/8X11,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,"%»58+11 4 5⁄8""",215,235,255,255,,False,baja,True,220,True
11424,,MT-5/8X18,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,"%»58+18 4 5⁄8""",215,235,255,255,,False,baja,True,220,True
11425,,MT-3/4X10,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,315,345,380,380,,False,baja,True,220,True
11426,,MT-3/4X16,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,315,345,380,380,,False,baja,True,220,True
