codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf,motivo_revision
45517,,FP-319,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45518,,MMP-200,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45519,,TEM-1E,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45520,,PVC-004,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45521,,PVC-005,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45522,,PVC-006,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45523,,PVC-564,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45524,,PVC-565,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45525,,PVC-566,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45526,,PVC-864,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45527,,PVC-865,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45528,,PVC-866,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45529,,PVC-264,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45530,,PVC-265,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45531,,PVC-266,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45532,,PVC-764,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45533,,PVC-765,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45534,,PVC-766,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45535,,PVC-234,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45536,,PVC-235,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45537,,PVC-236,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45538,,PVC-237,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45539,,PVC-364,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45540,,PVC-365,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45541,,PVC-366,"Tapón de PVC 2"", FOSET",,FOSET SANIFLOW,"Tubos y conexiones de PVC, serie inglesa",,,,,,,True,baja,True,,False,no_encontrado_en_pdf
45542,,PVC-974,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45543,,PVC-975,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45544,,PVC-976,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45545,,PVC-614,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45546,,PVC-615,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45547,,PVC-616,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45548,,PVC-604,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45549,,PVC-605,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45550,,PVC-606,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45558,,LED-T818O,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45560,,CPVC-004,"Tubos de 3 m, [ i|v (32 mm)3.2 mm _ 2",Tubos de 3 m,,,[ i|v (32 mm)3.2 mm _ 2,,,,,,False,media,True,504,True,extraccion_ambigua;precio_no_recuperado
45561,,CPVC-005,"Tubos de 3 m, [ i|t (38 mm)3.8 mm _ 2",Tubos de 3 m,,,[ i|t (38 mm)3.8 mm _ 2,,,,,,False,media,True,504,True,extraccion_ambigua;precio_no_recuperado
45562,,CPVC-006,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45572,,RV-800,,×4 ×4,,,800 VA / 400 W 17 × 11 × 8 cm,335,365,400,400,,False,media,True,412,True,descripcion_ambigua;extraccion_ambigua
45573,,RV-1200,,×4 ×4,,,"1,200 VA / 600 W 19 × 12 × 10 cm",430,470,520,520,,False,media,True,412,True,descripcion_ambigua;extraccion_ambigua
45574,,RV-1600,,×4 ×4,,,"1,600 VA / 800 W 24 × 9 × 8 cm",505,555,615,615,,False,media,True,412,True,descripcion_ambigua;extraccion_ambigua
45587,,BCH-200N,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45588,,BCH-700N,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45601,,PA-APDO15-EEB,,Placas con interruptores Placas con tomas de televisión y de teléfono,,,1 Sencillo y 1 de 3 vías (tipo escalera) 1.5 Módulos (35 mm),65,79,79,79,,False,baja,True,387,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
45608,,F-317-C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45609,,F-317P,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45610,,F-317I,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45611,,F-317E,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45612,,F-318E,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45613,,F-319E,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45614,,F-319-C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45615,,F-320,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45616,,F-320-C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45617,,F-320A,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45618,,F-320P,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45619,,F-320I,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45620,,F-320E,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45632,,BR-106,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45633,,BR-156,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45634,,BR-206,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45635,,BR-256,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45636,,BR-306,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45637,,BR-356,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45638,,BR-406,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45648,,PER-096,"Perilla estilo ""Andamio"" acabado negro, HERMEX",Perillas metálicas línea Andamio,HERMEX,Jaladeras y perillas para mueble,Negro mate 20 mm,34,37,40,40,,True,alta,True,584,True,discrepancia_descripcion
45649,,PER-036,"Perilla estilo ""Cilindro"" acabado negro, HERMEX",Perillas metálicas línea Cilindro,HERMEX,Jaladeras y perillas para mueble,Negro mate 19 mm,33,,36,36,,True,alta,True,584,True,discrepancia_descripcion
45650,,PER-016,"Perilla estilo ""Contempo"" acabado negro, HERMEX",Perillas metálicas línea Contempo,HERMEX,Jaladeras y perillas para mueble,Negro mate 31 mm,37,,40,40,,True,alta,True,584,True,discrepancia_descripcion
45651,,PER-026,"Perilla estilo ""Arco"" acabado negro, HERMEX",Perillas metálicas línea Arco,HERMEX,Jaladeras y perillas para mueble,Negro mate 25 mm,33,,36,36,,True,alta,True,584,True,discrepancia_descripcion
45652,,PER-076,"Perilla estilo ""Moderno"" acabado negro, HERMEX",Perillas metálicas línea Moderna,HERMEX,Jaladeras y perillas para mueble,Negro mate 31 mm,33,36,36,36,,True,alta,True,584,True,discrepancia_descripcion
45675,,DBF-9,,UV,,,Detector,385,425,465,465,,False,media,True,402,True,descripcion_ambigua;extraccion_ambigua
45676,,REP-DBF-9,,UV,,,/=para &),64,70,77,77,,False,media,True,402,True,descripcion_ambigua;extraccion_ambigua
45681,,BR-100B,,,,,"1""o|z"" 25 × 22 mm 1 mm",7.80,9.50,9.50,9.50,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45682,,BR-150B,,,,,"1i|t""1k|sx"" 38 × 30 mm 1 mm",9,11,11,11,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45683,,BR-200B,,,,,"2""1i|t"" 50 × 38 mm 1 mm",10.50,12.50,12.50,12.50,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45684,,BR-250B,,,,,"2i|t""1m|z"" 65 × 40 mm 1.2 mm",14.50,17.50,17.50,17.50,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45685,,BR-300B,,,,,"3""2"" 75 × 50 mm 1.5 mm",20,24,24,24,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45686,,BR-350B,,,,,"3i|t""2i|z"" 90 × 55 mm 1.5 mm",25,30,30,30,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45687,,BR-400B,,,,,"4""2k|v"" 100 × 70 mm 1.7 mm",35,42,42,42,,False,media,True,563,True,descripcion_ambigua;extraccion_ambigua
45698,,CE-226S,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45699,,CE-226SN,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45700,,CE-226SM,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45701,,CE-226,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45702,,CE-226N,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45703,,CE-226M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45704,,PPG-38100,Tubería y conexiones PE-AL-PE (gas),Tubería y conexiones PE-AL-PE (gas),,,,,,,,,False,media,True,501,True,extraccion_ambigua;precio_no_recuperado
45705,,PPG-12100,Tubería y conexiones PE-AL-PE (gas),Tubería y conexiones PE-AL-PE (gas),,,,,,,,,False,media,True,501,True,extraccion_ambigua;precio_no_recuperado
45706,,PPG-34100,"Tubería y conexiones PE-AL-PE (gas), PPG-15 PPG-1100",Tubería y conexiones PE-AL-PE (gas),,,PPG-15 PPG-1100,,,,,,False,media,True,501,True,extraccion_ambigua;precio_no_recuperado
45711,,MM-800,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45713,,CR-070,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45718,,CR-321,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45719,,PAS-61,"Pasador de barril de acero latón 6"", HERMEX",,HERMEX,Cerrajería (accesorios),,,,,,,True,baja,True,,False,no_encontrado_en_pdf
45720,,PAS-51,"Pasador de barril de acero latón 5"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"4"" (100 mm) _"" (125 mm)",38,42,46,46,,True,alta,True,579,True,discrepancia_descripcion
45721,,PAS-41,"Pasador de barril de acero latón 4"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"3"" (75 mm) 4"" (100 mm)",32,35,38,38,,True,alta,True,579,True,discrepancia_descripcion
45722,,PAS-31,"Pasador de barril de acero latón 3"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"2i|z"" (55 mm) 3"" (75 mm)",29,32,35,35,,True,alta,True,579,True,discrepancia_descripcion
45723,,PAS-21,"Pasador de barril de acero latón 2"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"1i|t"" (38 mm) 2"" (50 mm)",21,23,25,25,,True,alta,True,579,True,discrepancia_descripcion
45729,,PAS-63,"Pasador de barril de acero cromo 6"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"_"" (125 mm) `"" (150 mm)",42,46,51,51,,True,alta,True,579,True,discrepancia_descripcion
45730,,PAS-53,"Pasador de barril de acero cromo 5"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"4"" (100 mm) _"" (125 mm)",38,42,46,46,,True,alta,True,579,True,discrepancia_descripcion
45731,,PAS-43,"Pasador de barril de acero cromo 4"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"3"" (75 mm) 4"" (100 mm)",32,35,38,38,,True,alta,True,579,True,discrepancia_descripcion
45732,,PAS-33,"Pasador de barril de acero cromo 3"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"2i|z"" (55 mm) 3"" (75 mm)",29,32,35,35,,True,alta,True,579,True,discrepancia_descripcion
45733,,PAS-23,"Pasador de barril de acero cromo 2"", HERMEX",Pasadores de barril,HERMEX,Cerrajería (accesorios),"1i|t"" (38 mm) 2"" (50 mm)",21,23,25,25,,True,alta,True,579,True,discrepancia_descripcion
45738,,ABP-21B,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45739,,ABP-21H,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45740,,ABP-31B,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45741,,ABP-31H,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45742,,ABP-11B,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45743,,ABP-11H,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45747,,MUL-682U,,×3 ×6,,,800 J,225,245,270,270,,False,media,True,411,True,descripcion_ambigua;extraccion_ambigua
45748,,MUL-352U,,×3 ×6,,,490 J,215,235,255,255,,False,media,True,411,True,descripcion_ambigua;extraccion_ambigua
45749,,MUL-302U,,×2 ×3,,,,200,220,240,240,,False,media,True,411,True,descripcion_ambigua;extraccion_ambigua
45750,,CLG-3/8L,"Cople espiga (tuerca loca) k|z"" Reducciones bushing NPT, k|z k|z 20 800","Cople espiga (tuerca loca) k|z"" Reducciones bushing NPT",,,k|z k|z 20 800,21,23,25,25,,True,alta,True,499,True,discrepancia_clave
45751,,TORA-152B,sombra raschel,sombra raschel,,,,,,,,,False,media,True,547,True,extraccion_ambigua;precio_no_recuperado
45754,,TORA-154B,sombra raschel,sombra raschel,,,,,,,,,False,media,True,547,True,extraccion_ambigua;precio_no_recuperado
45763,,TORA-64B,sombra raschel por pieza,sombra raschel por pieza,,,,,,,,,False,media,True,547,True,extraccion_ambigua;precio_no_recuperado
45765,,TORA-43B,sombra raschel por pieza,sombra raschel por pieza,,,,,,,,,False,media,True,547,True,extraccion_ambigua;precio_no_recuperado
45766,,TORA-33B,sombra raschel por pieza,sombra raschel por pieza,,,,,,,,,False,media,True,547,True,extraccion_ambigua;precio_no_recuperado
45836,,MUL-202U,,×2 ×3,,,,165,180,200,200,,False,media,True,411,True,descripcion_ambigua;extraccion_ambigua
45854,,FIR-1,,BPA,,,Filtro,390,430,470,470,,False,media,True,483,True,descripcion_ambigua;extraccion_ambigua
45855,,CAFIR-1,,BPA,,,Cartucho,85,105,105,105,,False,media,True,483,True,descripcion_ambigua;extraccion_ambigua
45856,,ABP-12B,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45864,,MUL-3E,"Multicontacto doméstico 3 entradas, VOLTECK",×4 ×3,VOLTECK,Multicontactos de barra y de niño,4 × 3 × 12 cm Blanco 48,48,58,58,58,,True,media,True,409,True,extraccion_ambigua
45867,,MEV-16N,"Ménsula vintage de acero negra 6 x 16"", FIERO","Ménsulas de acero vintage , Ménsulas de acero plegables precio por pieza precio por pieza",FIERO,Ménsulas decorativas,[` ` 40 kg,125,137,152,152,,True,alta,True,548,True,discrepancia_descripcion
45868,,MEV-12N,"Ménsula vintage de acero negra 6 x 12"", FIERO","Ménsulas de acero vintage , Ménsulas de acero plegables precio por pieza precio por pieza",FIERO,Ménsulas decorativas,[\ ` 70 kg,110,120,130,130,,True,alta,True,548,True,discrepancia_descripcion
45869,,MEV-8N,"Ménsula vintage de acero negra 6 x 8"", FIERO","Ménsulas de acero vintage , Ménsulas de acero plegables precio por pieza precio por pieza",FIERO,Ménsulas decorativas,b ` 80 kg,85,95,105,105,,True,alta,True,548,True,discrepancia_descripcion
45870,,SIS-306L,,,,,r9a 6¯500 ` * 1¯000 lm,650,715,790,790,,False,media,True,445,True,descripcion_ambigua;extraccion_ambigua
45871,,IT-115G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45872,,IT-120G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45873,,IT-130G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45874,,IT-140G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45875,,IT-150G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45876,,IT-215G,,,,,20 A,145,160,175,175,,False,media,True,401,True,descripcion_ambigua;discrepancia_clave;extraccion_ambigua
45877,,IT-220G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45878,,IT-230G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45879,,IT-240G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45880,,IT-250G,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45887,,CILG-2,"Cilindro portátil para gas LP, 2kg (4.5lb) FOSET",Cilindros portátiles para gas LP,FOSET,Cilindros para gas y accesorios,2 kg (4.5 lb) 2.3 mm 20 × 31 × 16 cm 1,,,,,,True,media,True,497,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
45888,,CILG-4,"Cilindro portátil para gas LP, 4kg (9lb) FOSET",Cilindros portátiles para gas LP,FOSET,Cilindros para gas y accesorios,4 kg (9 lb) 2.3 mm 24.5 × 39 × 17 cm 1,,,,,,True,media,True,497,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
45889,,CILG-6,"Cilindro portátil para gas LP, 6kg (13lb) FOSET",Cilindros portátiles para gas LP,FOSET,Cilindros para gas y accesorios,6 kg (13 lb) 2.3 mm 30 × 39 × 17 cm 1,,,,,,True,media,True,497,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
45890,,CILG-20,"Cilindro portátil para gas LP, 20kg (44lb) FOSET",Cilindros portátiles para gas LP,FOSET,Cilindros para gas y accesorios,20 kg (44 lb) 2.5 mm 30 × 92 × 19.5 cm 1,,,,,,True,media,True,497,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
45891,,CILG-30,"Cilindro portátil para gas LP, 30kg (66lb) FOSET",Cilindros portátiles para gas LP,FOSET,Cilindros para gas y accesorios,30 kg (66 lb) 2.5 mm 30 × 127 × 19.5 cm 1,,,,,,True,media,True,497,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
45894,,TR-515,"Tubo redondo para clóset, 1.5 m, cromo brillante, HERMEX",Tubos,HERMEX,Accesorios para clóset,1.5 m,90,100,110,110,,True,alta,True,583,True,discrepancia_descripcion
45901,,LLN-8L,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45902,,LLN-10L,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45903,,LLN-8C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45904,,LLN-10C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45905,,CM-8,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45906,,CM-10,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45907,,N8,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45908,,N10,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45909,,LLX-10C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45910,,LLX-8L,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45911,,LLX-10L,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45923,,PPG-34H,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45930,,PPG-12TH,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45931,,PPG-12CH,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
45955,,TBA-71,,,,,6 24,110,120,130,130,,False,media,True,467,True,descripcion_ambigua;extraccion_ambigua
45956,,TBA-71N,,,,,6 24,120,130,145,145,,False,media,True,467,True,descripcion_ambigua;extraccion_ambigua
45957,,TBA-71M,,,,,6 24,115,125,137,137,,False,media,True,467,True,descripcion_ambigua;extraccion_ambigua
45958,,TBA-72,"Portarrollo metálico acabado cromo, FOSET TÚBIG",Juego de 6 accesorios para baño acabado cromo,FOSET TUBIG,Regaderas y accesorios para baño,6 24,125,152,152,152,,True,alta,True,467,True,discrepancia_descripcion
45959,,TBA-72N,"Portarrollo metálico acabado satín, FOSET TÚBIG","Accesorios para baño, acabado níquel satinado",FOSET TUBIG,Regaderas y accesorios para baño,6 24,140,155,170,170,,True,alta,True,467,True,discrepancia_descripcion
45960,,TBA-72M,"Portarrollo metálico acabado negro, FOSET TÚBIG","Accesorios para baño, acabado negro mate",FOSET TUBIG,Regaderas y accesorios para baño,6 24,130,145,160,160,,True,alta,True,467,True,discrepancia_descripcion
45976,,AQA-81,,,,,,100,110,120,120,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45977,,AQA-81G,,,,,,115,125,137,137,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45978,,AQA-81N,,,,,,115,125,137,137,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45979,,AQA-81M,,,,,,100,120,120,120,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45988,,AQA-84,,,,,,95,105,115,115,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45989,,AQA-84G,,,,,,110,120,130,130,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45990,,AQA-84N,,,,,,110,120,130,130,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
45991,,AQA-84M,,,,,,95,105,115,115,,False,media,True,463,True,descripcion_ambigua;extraccion_ambigua
46004,,APSO-S,"Interruptor de sobreponer sencillo, VOLTECK",Interruptores de sobreponer,VOLTECK,"Artefactos eléctricos Línea de Sobreponer <span class=""Torange"">|</span> Artefactos eléctricos Línea Económica",Sencillo Baquelita Marfil 100,12,14.50,14.50,14.50,,True,alta,True,392,True,discrepancia_descripcion
46005,,APSE-CL,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46006,,APDO-CL,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46007,,APTR-CL,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46008,,COAP-CL,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46009,,APSE-ECL,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46012,,AL-AA-D,"Despachador con 16 pilas alcalinas AA, VOLTECK","Exhibidor despachador con pilas Tarjetas despachadoras con 16 pilas alcalinas, precio por pila",VOLTECK,Pilas,AA 3,,,,,,True,media,True,413,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
46013,,AL-AAA-D,"Despachador con 16 pilas alcalinas AAA, VOLTECK","Exhibidor despachador con pilas Tarjetas despachadoras con 16 pilas alcalinas, precio por pila",VOLTECK,Pilas,AAA 3,,,,,,True,media,True,413,True,discrepancia_descripcion;extraccion_ambigua;precio_no_recuperado
46020,,IS-230,,,,,,210,230,250,250,,False,media,True,402,True,descripcion_ambigua;extraccion_ambigua
46023,,COL-52,"Coladera 5"" universal,ABS,rejilla cromada 3 tornillos, FOSET",,FOSET,"Válvulas antirretorno, coladeras, rejilla, tapas y resumideros",,,,,,,True,baja,True,,False,no_encontrado_en_pdf
46025,,BASE-4,,»,,,,210,230,250,250,,False,media,True,402,True,descripcion_ambigua;extraccion_ambigua
46026,,LED-1AZ,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46027,,LED-1VE,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46028,,LED-1AM,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46029,,LED-1RO,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
46038,,LED-40S,,ocos tiBo 0arra,,,600 lm 40 W 5 W,33,36,39,39,,False,media,True,427,True,descripcion_ambigua;extraccion_ambigua
46039,,LED-60S,,ocos tiBo 0arra,,,"1,000 lm 75 W 8 W",36,39,43,43,,False,media,True,427,True,descripcion_ambigua;extraccion_ambigua
46043,,CA-RE-7,,"Pilas D, larga duración",,,,,,,,,False,baja,True,413,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
46044,,CA-RE-8,,"Pilas D, larga duración",,,46043,,,,,,False,baja,True,413,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
46045,,CA-RE-9,,"Pilas D, larga duración",,,46044 46043,,,,,,False,baja,True,413,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
46046,,CA-RE-10,,"Pilas D, larga duración",,,46045 46044 46043,,,,,,False,baja,True,413,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
46050,,CAB-8N,"precio por rollo de 100 m, 8 AWG",precio por rollo de 100 m,,,8 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46051,,CAB-10N,"precio por rollo de 100 m, 10 AWG",precio por rollo de 100 m,,,10 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46052,,CAB-12N,"precio por rollo de 100 m, 12 AWG",precio por rollo de 100 m,,,12 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46053,,CAB-14N,"precio por rollo de 100 m, 14 AWG",precio por rollo de 100 m,,,14 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46054,,CAB-8B,"precio por rollo de 100 m, 8 AWG",precio por rollo de 100 m,,,8 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46055,,CAB-10B,"precio por rollo de 100 m, 10 AWG",precio por rollo de 100 m,,,10 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46056,,CAB-12B,"precio por rollo de 100 m, 12 AWG",precio por rollo de 100 m,,,12 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46057,,CAB-14B,"precio por rollo de 100 m, 14 AWG",precio por rollo de 100 m,,,14 AWG,,,,,,False,media,True,396,True,extraccion_ambigua;precio_no_recuperado
46058,,CAB-8R,,,,,8 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46059,,CAB-10R,,,,,10 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46060,,CAB-12R,,,,,12 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46061,,CAB-14R,,,,,14 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46062,,CAB-8V,,,,,8 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46063,,CAB-10V,,,,,10 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46064,,CAB-12V,,,,,12 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
46065,,CAB-14V,,,,,14 AWG 1,,,,,,False,baja,True,396,True,descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
