codigo_truper,codigo_barras,clave,descripcion,marca,categoria,precio_venta,existencia,datos_completos
57087,,EA-23,"Polish líquido para auto, 473 ml, KLINTEK",KLINTEK,Artículos de limpieza para WC,,,True
57088,,EA-31,"Cera líquida de silicón para auto, 473 ml, KLINTEK",KLINTEK,Artículos de limpieza para WC,,,True
57089,,EA-32,"Cera líquida PTFE para auto, 473 ml, KLINTEK",KLINTEK,Artículos de limpieza para WC,,,True
57090,,EA-33,"Cera líquida acrílica para auto, 473 ml, KLINTEK",KLINTEK,Artículos de limpieza para WC,,,True
57094,,EA-51,"Líquido protector de vinil, 240 ml, KLINTEK",KLINTEK,Artículos de limpieza para WC,,,True
57095,,EA-52,"Líquido protector de vinil, 960 ml, KLINTEK",KLINTEK,Artículos de limpieza para WC,,,True
57100,,JER-25RL,"Rollo de 25 m de jerga sarga ligera roja, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57101,,JER-25AL,"Rollo de 25 m de jerga sarga ligera azul, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57102,,JER-25GP,"Rollo de 25 m de jerga plana gris, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57103,,JER-1R,"Jerga roja sarga gruesa de 1 m x 48 cm, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57104,,JER-1A,"Jerga azul sarga gruesa de 1 m x 48 cm, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57105,,JER-1RL,"Jerga sarga ligera de 1 m x 48 cm roja, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57106,,JER-1AL,"Jerga azul sarga ligera de 1 m x 48 cm, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57107,,JER-1GP,"Jerga gris plana de 1 m x 48 cm, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
57189,,EX-HE-CLO,Exhibidor HERMEX de accesorios para closet,HERMEX,Exhibidores para panel ranurado o perfocel,,,True
57195,,R-ROPI,,,,,,False
58000,,ESTM-530,,,,,,False
58001,,ESTM-830,,,,,,False
58002,,ENT-30,,,,,,False
58003,,ESTM-545,,,,,,False
58004,,ESTM-845,,,,,,False
58005,,ENT-45,,,,,,False
58006,,ESTO-2B,"Bolsa de 1/2 kg de estopa extra fina, color blanco, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
58007,,ESTO-2C,"Bolsa de 1/2 kg de estopa extra fina, color crema, KLINTEK",KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",,,True
59961,,ESPM-21,,,,,,False
59962,,GA-4D,,,,,,False
59963,,GA-6D,,,,,,False
59964,,GA-8D,,,,,,False
59966,,ESTM-645,,,,,,False
59967,,ESTM-1045,,,,,,False
59968,,ESTM-GR,,,,,,False
59969,,ESTM-CO,,,,,,False
59970,,ESTM-P90,,,,,,False
59971,,ESTM-P110,,,,,,False
59988,,PAPE-60,Panel perfocel 60 x 60 cm TRUPER,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",,,True
59989,,PAPE-80,,,,,,False
59990,,PAPE-240,Panel perfocel 120 x 240 cm TRUPER,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",,,True
59991,,PARA-60,Panel ranurado 60 x 60 cm TRUPER,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",,,True
59992,,PARA-80,Panel ranurado 80 x 80 cm TRUPER,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",,,True
59993,,PARA-240,Panel ranurado 120 x 240 cm TRUPER,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",,,True
59994,,R-GEN,Rack para Generadores TRUPER,TRUPER,Racks exhibidores,,,True
59995,,R-TUB,Rack para tubos TRUPER,FOSET,Racks exhibidores,,,True
59996,,GON-100H,"Góndola de pared 100 x 220 cm, HERMEX",HERMEX,Exhibidores tipo góndola,,,True
59998,,GON-100V,"Góndola de pared 100 x 220 cm, VOLTECK",VOLTECK,Exhibidores tipo góndola,,,True
60005,,CAM-BLA-40,,,,,,False
60010,,CAM-BLA-42,,,,,,False
60015,,CHAM-42,,,,,,False
60020,,CHAM-44,,,,,,False
60025,,CHAM-46,,,,,,False
60030,,MAND,,,,,,False
60040,,BATA-42,,,,,,False
60045,,BATA-44,,,,,,False
60065,,PLUMA,,,,,,False
60070,,REL-PC,,,,,,False
60073,,RE-PA,,,,,,False
60100,,POR-TRU,,,,,,False
60102,,TAPE-T,,,,,,False
60136,,DOM-TR,Dominó TRUPER,TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",,,True
60141,,BRJ-54,,,,,,False
60145,,VIMOS-2,,,,,,False
60179,,MAL-TOP,"Mochila para laptop, TRUPER",TRUPER,"Artículos promocionales / Maletas, mochilas, portafolio, bolsos y saco de avío",,,True
60336,,CAM-MEZ-LS,,,,,,False
60337,,CAM-MEZ-LM,,,,,,False
60338,,CAM-MEZ-LL,,,,,,False
60339,,CAM-MEZ-LXL,,,,,,False
60340,,CAM-MEZ-CS,,,,,,False
60341,,CAM-MEZ-CM,,,,,,False
60342,,CAM-MEZ-CL,,,,,,False
60343,,CAM-MEZ-CXL,,,,,,False
60344,,CAM-AZ-LS,,,,,,False
60345,,CAM-AZ-LM,,,,,,False
60346,,CAM-AZ-LL,,,,,,False
60347,,CAM-AZ-LXL,,,,,,False
60348,,CAM-AZ-CS,,,,,,False
60349,,CAM-AZ-CM,,,,,,False
60350,,CAM-AZ-CL,,,,,,False
60351,,CAM-AZ-CXL,,,,,,False
60430,,CAM-NAR-40,,,,,,False
60431,,CAM-NAR-42,,,,,,False
60435,,GORT-G,,,,,,False
60438,,GORT-N,,,,,,False
60439,,GORT-R,,,,,,False
60445,,CUBI-T,Cubilete TRUPER,TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",,,True
60480,,CALC-12B,,,,,,False
60481,,CALC-15E,,,,,,False
60482,,CALC-19E,,,,,,False
61018,,BAG-90,,,,,,False
61025,,SILLA-30,"Silla plegable portátil, TRUPER",TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",,,True
61051,,LOGOS-40-2,,,,,,False
61052,,LOGOS-60-2,,,,,,False
61081,,DRY-GC-C,,,,,,False
61082,,DRY-GC-M,,,,,,False
61083,,DRY-GC-G,,,,,,False
61084,,DRY-GC-XG,,,,,,False
61086,,DRY-GD-C,,,,,,False
61087,,DRY-GD-M,,,,,,False
61088,,DRY-GD-G,,,,,,False
61095,,BAG-55,,,,,,False
61097,,BAG-75,,,,,,False
61101,,CAM-MEZ-DCS,,,,,,False
61102,,CAM-MEZ-DCM,,,,,,False
61103,,CAM-MEZ-DCL,,,,,,False
61106,,CAM-AZ-DCS,,,,,,False
61107,,CAM-AZ-DCM,,,,,,False
61108,,CAM-AZ-DCL,,,,,,False
61138,,BRJ-40,,,,,,False
62010,,BAL-F,,,,,,False
62015,,MPAD-10,,,,,,False
62030,,iBOL-12,,,,,,False
62050,,RADIO,,,,,,False
62080,,PSOL-135,,,,,,False
62100,,TERMO-04,,,,,,False
62106,,CAM-MEZ-DLS,,,,,,False
62107,,CAM-MEZ-DLM,,,,,,False
62108,,CAM-MEZ-DLL,,,,,,False
62121,,HIEL-9,,,,,,False
62125,,TERMO-18,,,,,,False
62126,,TERMO-07A,,,,,,False
62129,,HIEL-46,"Hielera de 46 L, TRUPER",TRUPER,"Artículos promocionales / Termos, hieleras, lonchera y radio",,,True
62140,,MARO-20,"Maleta de cabina ligera negra 49 L, Truper",TRUPER,"Artículos promocionales / Maletas, mochilas, portafolio, bolsos y saco de avío",,,True
63101,,CAM-AZ-DLS,,,,,,False
63102,,CAM-AZ-DLM,,,,,,False
63103,,CAM-AZ-DLL,,,,,,False
65002,,PE-BAN-30,,,,,,False
65005,,PE-PER-50,,,,,,False
65009,,CHA-GC-XG,,,,,,False
65012,,PARAG-130,"Paraguas de 135 cm, TRUPER",TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",,,True
65013,,BOEC-30X34,,,,,,False
65015,,PE-DES-30,,,,,,False
65030,,CILI-25,,,,,,False
65031,,SUD-GC-CH,,,,,,False
65032,,SUD-GC-M,,,,,,False
65033,,SUD-GC-G,,,,,,False
65034,,SUD-GC-XG,,,,,,False
65035,,SUD-GD-CH,,,,,,False
65036,,SUD-GD-M,,,,,,False
65037,,SUD-GD-G,,,,,,False
66000,,CHAM-GC-CH,,,,,,False
66001,,CHAM-GC-M,,,,,,False
66002,,CHAM-GC-G,,,,,,False
66003,,CHAM-GC-XG,,,,,,False
66004,,CHAM-GD-CH,,,,,,False
66005,,CHAM-GD-M,,,,,,False
66006,,CHAM-GD-G,,,,,,False
66009,,BAL-F4,,,,,,False
66020,,GORT-M,,,,,,False
66074,,PARAG-95,,,,,,False
66075,,TOL-3,,,,,,False
66076,,LUNCH-3,,,,,,False
67017,,MPAD-20,,,,,,False
67021,,BOLTA-N,,,,,,False
67022,,MOLTA-N,,,,,,False
67025,,BOEC-38X49,,,,,,False
68001,,HIEL-5,,,,,,False
68002,,HIEL-45X,"Hielera de 44 L, TRUPER EXPERT",TRUPER EXPERT,"Artículos promocionales / Termos, hieleras, lonchera y radio",,,True
68012,,HIEL-30X,,,,,,False
68013,,CPG-42,,,,,,False
68036,,BAG-66,,,,,,False
68037,,SAV-60,,,,,,False
68038,,MOLTA-N2,"Mochila táctica negra, TRUPER",TRUPER,"Artículos promocionales / Maletas, mochilas, portafolio, bolsos y saco de avío",,,True
68046,,GORR,,,,,,False
68047,,BAM-G,,,,,,False
68052,,BOP-40,,,,,,False
68053,,BOP-50,,,,,,False
68054,,BOP-60,,,,,,False
68059,,LD-TER-18,,,,,,False
68061,,SUE-GC-CH,,,,,,False
68062,,SUE-GC-M,,,,,,False
68063,,SUE-GC-G,,,,,,False
68064,,SUE-GC-XG,,,,,,False
68065,,SUE-GD-CH,,,,,,False
68066,,SUE-GD-M,,,,,,False
68067,,SUE-GD-G,,,,,,False
68068,,SUE-GD-XG,,,,,,False
68069,,CHAM-NC-M,,,,,,False
68070,,CHAM-NC-G,,,,,,False
68071,,CHAM-NC-XG,,,,,,False
68072,,CHAM-ND-CH,,,,,,False
68073,,CHAM-ND-M,,,,,,False
68074,,CHAM-ND-G,,,,,,False
68079,,R-TOL-3,,,,,,False
68090,,CUA-27,,,,,,False
68091,,LIB-21,,,,,,False
68092,,BUF-27,,,,,,False
68093,,CATA-26D,Catálogo TRUPER 2026 Precio Distribuidor,TRUPER,Artículos promocionales y para tienda,,,True
68096,,CATA-26P,Catálogo TRUPER 2026 Precio Público,TRUPER,Artículos promocionales y para tienda,,,True
68097,,CATA-26S,Catálogo TRUPER 2026 Sin Precios,TRUPER,Artículos promocionales y para tienda,,,True
68098,,CATA-26FD,Catálogo TRUPER 2026 Frontera Precio Distribuidor,TRUPER,Artículos promocionales y para tienda,,,True
68099,,CATA-26FP,Catálogo TRUPER 2026 Frontera Precio Publico,TRUPER,Artículos promocionales y para tienda,,,True
68100,,FL-FI-26,,,,,,False
68121,,CAM-BLA-36,,,,,,False
68122,,CAM-BLA-38,,,,,,False
68123,,CAM-BLA-26D,,,,,,False
68124,,CAM-BLA-28D,,,,,,False
68125,,CAM-BLA-30D,,,,,,False
68126,,CAM-NAR-36,,,,,,False
68127,,CAM-NAR-38,,,,,,False
69965,,DRY-AC-C,,,,,,False
69966,,DRY-AC-M,,,,,,False
69967,,DRY-AC-G,,,,,,False
69968,,DRY-AC-XG,,,,,,False
69970,,DRY-AD-C,,,,,,False
69971,,DRY-AD-M,,,,,,False
69972,,DRY-AD-G,,,,,,False
69981,,DRY-NC-C,,,,,,False
69982,,DRY-NC-M,,,,,,False
69983,,DRY-NC-G,,,,,,False
69984,,DRY-NC-XG,,,,,,False
69986,,DRY-ND-C,,,,,,False
69987,,DRY-ND-M,,,,,,False
69988,,DRY-ND-G,,,,,,False
69993,,CHA-GD-C,,,,,,False
69994,,CHA-GD-M,,,,,,False
69995,,CHA-GD-G,,,,,,False
69996,,CHA-GC-C,,,,,,False
69997,,CHA-GC-M,,,,,,False
69998,,CHA-GC-G,,,,,,False
100048,,PET-15X,"Llave ajustable (perico) 15"" cromada, TRUPER",TRUPER,Llaves ajustables (pericos) y llaves stilson,,,True
100049,,PET-15C,"Llave ajustable (perico) 15"" profesional cromada, EXPERT",TRUPER EXPERT,"Dados, adaptadores, nudos universales y extensiones de impacto, cuadro 1/2"" y 3/4""",,,True
100078,,REP-NM-5X,"Dispensador con 5 cuchillas para NV-7X y NM-6, EXPERT",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,,True
100079,,REP-NM-10X,"Dispensador con 10 cuchillas para NV-7X y NM-6, EXPERT",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,,True
100098,,REP-CUT-5X,"Estuche con 10 cuchillas SK2 de 9 mm para cutter, EXPERT",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,,True
100099,,REP-CUT-6X,"Estuche con 10 cuchillas SK2 de 18 mm para cutter, EXPERT",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,,True
100100,,REP-NM-100X,"Dispensador con 100 cuchillas para NV-7X y NM-6, EXPERT",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,,True
100101,,REP-CUT-650,"Estuche con 50 cuchillas SK4 de 18 mm para cutter, TRUPER",TRUPER,Cutters / Cuchillas de repuesto,,,True
100123,,SICI-4-1/2A,"Sierra circular compacta 4-1/2"", 750W, TRUPER PRO",,Sierras circulares y cortador de piedra y azulejo,,,False
100124,,DILF-424,"Disco de lija 4-1/2"" con respaldo de fibra, grano 24, TRUPER",TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",,,True
100125,,DILF-436,"Disco de lija 4-1/2"" con respaldo de fibra, grano 36, TRUPER",TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",,,True
100126,,DILF-450,,,,,,False
100127,,DILF-480,,,,,,False
100128,,DILF-4120,,,,,,False
100129,,DILF-724,,,,,,False
100130,,REP-CUT-7X,,,,,,False
100131,,REP-CUT-650X,"Estuche con 50 cuchillas SK2 de 18 mm para cutter, EXPERT",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,,True
100138,,T210-8,"Pinza para electricista 8"" alta palanca mango PVC, TRUPER",TRUPER,"Pinzas mango de PVC, Truper",,,True
100147,,PES-X,"Pala escarramán, puño ""Y"", mango acero, TRUPER EXPERT",TRUPER EXPERT,Palas escarramán y carboneras,,,True
100148,,MAN-30X3/4XX,"Manguera 3/4"" anti-torceduras 6 capas 30m conexiones d/metal",,Mangueras para jardín,,,False
100149,,MAN-30X3/4X,"Manguera 3/4"" super reforzada 4 capas 30m conexiones metal",,Mangueras para jardín,,,False
100153,,EST-45/50/60,2 estabilizadores calibre 15 p/carretillas TRUPER y EXPERT,TRUPER EXPERT,Refacciones para carretillas bastidor tubular,,,True
100154,,JT-TUB,"Tornillería, chumaceras y eje p/carretillas TRUPER y EXPERT",TRUPER EXPERT,Refacciones para carretillas bastidor tubular,,,True
100155,,JT-S,"Tornillería con chumaceras para carretilla CAR-82, TRUPER",TRUPER,Refacciones para carretillas,,,True
100156,,JT-M,"Tornillería con chumaceras para carretilla TP-8, TRUPER",TRUPER,Refacciones para carretillas,,,True
100158,,BAS-CU-60-G,"Bastidor de madera 39 x 48 mm para carretilla TP-8, TRUPER",TRUPER,Refacciones para carretillas,,,True
100159,,J-CH-2W,Chumaceras sin punzonado para carretilla de 2 llantas TRUPER,TRUPER,Refacciones para carretillas,,,True
100160,,DILF-736,"Disco de lija de 7"" con respaldo de fibra, grano 36, TRUPER",TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",,,True
100161,,DILF-750,"Disco de lija de 7"" con respaldo de fibra, grano 50, TRUPER",TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",,,True
100162,,DILF-780,,,,,,False
100163,,DILF-7120,,,,,,False
100173,,GA-MA-N,,,,,,False
100174,,CA-36F,,,,,,False
100175,,HVE-1,,,,,,False
100176,,HVE-4,,,,,,False
100177,,CAR-81FF,,,,,,False
100180,,CU-S,,,,,,False
100181,,NHD-S,,,,,,False
100182,,E-2W,,,,,,False
100191,,CB-SINCO-10X2,,,,,,False
100192,,PUDE-1101-15,,,,,,False
100193,,PUDE-1102-15,,,,,,False
100194,,PUDE-1201-15,,,,,,False
100195,,PUDE-1202-15,,,,,,False
100196,,PUDE-1203-15,,,,,,False
100198,,STP-10PC,"Serrucho plegable 10"" hoja curva 5 DPP mango plástico,TRUPER",TRUPER,Serruchos de poda,,,True
100222,,REP-CAZX-90/120,,,,,,False
100224,,EST-24FV,,,,,,False
100225,,EST-25FV,,,,,,False
100226,,EST-26FV,,,,,,False
100227,,EST-27FV,,,,,,False
100228,,ESE-220FV,,,,,,False
100229,,ESE-228FV,,,,,,False
100250,,COMBOE-4580ALF,,,,,,False
100251,,PUDE-1202-50,"Estuche con 50 puntas de cruz PH2 largo 2"", TRUPER EXPERT",TRUPER EXPERT,"Puntas para desarmador de cruz, de impacto y planas",,,True
100252,,RO-PAT-PU,,,,,,False
100253,,RU-PAT-HU,,,,,,False
100254,,RO-PAT-PUR,,,,,,False
100255,,RU-PAT-PUR,,,,,,False
100256,,RO-PAT-NY,,,,,,False
100257,,RU-PAT-NY,,,,,,False
100258,,BA-PAT,,,,,,False
100276,,EXT-1000,,,,,,False
100291,,COMBOR-1/2A7,,,,,,False
100292,,COMBOR-1/2N6,,,,,,False
100300,,COMP-KIT25,,,,,,False
100333,,REX-8,"Remachadora profesional 8"", TRUPER EXPERT",TRUPER EXPERT,Remachadoras,,,True
100334,,EM-50,,,,,,False
100355,,FAJA-SN,,,,,,False
100356,,FAJA-MN,,,,,,False
100357,,FAJA-LN,,,,,,False
100358,,FAJA-XLN,,,,,,False
100360,,MUT-36,,,,,,False
100361,,MUT-50A,,,,,,False
100362,,MUT-60A,,,,,,False
100371,,LINAR-260,,,,,,False
100373,,JGO-TEL-77,,,,,,False
100374,,MELA-100,,,,,,False
100416,,CAT-50X,"Carretilla 5.5ft3 Imponchable bastidor tubular,TRUPER EXPERT",TRUPER EXPERT,"Carretillas bastidor tubular, Truper Expert y Truper",,,True
100417,,CAT-60X,"Carretilla 6ft3 Imponchable, bastidor tubular, TRUPER EXPERT",TRUPER EXPERT,"Carretillas bastidor tubular, Truper Expert y Truper",,,True
100421,,JO-5M-X,,,,,,False
100431,,BOAC-1/2AX,"Bomba centrífuga para agua, 1/2 HP, TRUPER EXPERT",TRUPER EXPERT,"Bombas eléctricas para agua, centrífugas, sumergible para fuente y para enfriadores evaporativos",,,True
100432,,BOAC-3/4AX,"Bomba centrífuga para agua, 3/4 HP, TRUPER EXPERT",TRUPER EXPERT,"Bombas eléctricas para agua, centrífugas, sumergible para fuente y para enfriadores evaporativos",,,True
100433,,BOAC-1AX,"Bomba centrífuga para agua, 1 HP, TRUPER EXPERT",TRUPER EXPERT,"Bombas eléctricas para agua, centrífugas, sumergible para fuente y para enfriadores evaporativos",,,True
100435,,AFI-TIJ,,,,,,False
100436,,POLI-9,,,,,,False
100449,,TIC-8,,,,,,False
100493,,R-14M,,,,,,False
100494,,HE-800,,,,,,False
100495,,ESMU-112,,,,,,False
100502,,CEPEL-3-1/4A4,,,,,,False
100503,,PUN-7PH1,,,,,,False
100504,,PUN-7PH2,,,,,,False
100505,,PUN-6PL1,,,,,,False
100506,,PUN-6PL2,,,,,,False
100515,,SN-KIT3,,,,,,False
100516,,SN-PI20,,,,,,False
100517,,SN-CL20,,,,,,False
100518,,SN-CU16,,,,,,False
100569,,LIPL-100-1-1/2X5,,,,,,False
100579,,T200-9,,,,,,False
100649,,CU-CE-3-1/4,,,,,,False
100650,,RA-LE,,,,,,False
100651,,DEMA-12,,,,,,False
100652,,TF-112,,,,,,False
100654,,T-460-12,,,,,,False
100655,,T-460-12B,,,,,,False
100661,,LIPL-120-1-1/2X5,,,,,,False
100679,,GRIP-CAT,2 puños para bastidor tubular p/carretillas TRUPER y EXPERT,TRUPER EXPERT,Refacciones para carretillas bastidor tubular,,,True
100729,,MOTO-KIT-276,,,,,,False
100733,,RE-TI,,,,,,False
100750,,MG-HB-2-1/4,,,,,,False
100751,,MG-HC-1-3/4,,,,,,False
100752,,A2C,,,,,,False
100754,,CO-80P,,,,,,False
100757,,MOTO-KIT-121,,,,,,False
100777,,CAIMAN-T,,,,,,False
100778,,BOT-1,,,,,,False
100779,,CLNE-18E,,,,,,False
100785,,JM-HO,,,,,,False
100786,,BASE-05J,,,,,,False
100787,,BASE-50M,,,,,,False
100788,,BASE-300C,,,,,,False
100797,,RETA-10,,,,,,False
100798,,CHAR-12,,,,,,False
100810,,NLP-30,,,,,,False
100811,,NL-TRI-150,,,,,,False
100813,,GO-3/8X10P,,,,,,False
100814,,GO-3/8X8C,,,,,,False
100815,,KITB-5X,,,,,,False
100816,,KITB-3X,,,,,,False
100817,,LLJ-140T,,,,,,False
100820,,PUDE-1202I,,,,,,False
100821,,PUDE-1302I,,,,,,False
100822,,PUDE-9027I,,,,,,False
100825,,PROSO-1M,,,,,,False
100826,,PROSO-2M,,,,,,False
100827,,PROSO-4M,,,,,,False
100831,,DR-3/16X3B,,,,,,False
100832,,DR-3/16X6B,,,,,,False
100833,,DR-1/4X8B,,,,,,False
100834,,DR-3/8X8B,,,,,,False
100835,,DP-1/8X8B,,,,,,False
100836,,DP-3/16X4B,,,,,,False
100837,,DP-3/16X10B,,,,,,False
100838,,DP-1/4X12B,,,,,,False
100839,,DP-3/8X8B,,,,,,False
100840,,DG-3/16X3B,,,,,,False
100850,,NM-6S,,,,,,False
100851,,CT-608MR,,,,,,False
100852,,CT-610MR,,,,,,False
100853,,CT-612MR,,,,,,False
100854,,CT-608MRX,,,,,,False
100855,,CT-610MRX,,,,,,False
100856,,CT-612MRX,,,,,,False
100857,,CO-508MR,,,,,,False
100858,,CO-510MR,,,,,,False
100859,,CO-512MR,,,,,,False
100869,,RMAX-15NX,,,,,,False
100870,,CO-512MRX,,,,,,False
100871,,BASE-40T,,,,,,False
100872,,JBPUN-100,,,,,,False
100885,,CAZ-60BX,,,,,,False
100890,,MADE-6NX,"Martillo demoledor SDS Max 6kg, 14J, 1200W, TRUPER EXPERT",TRUPER EXPERT,Martillos y rotomartillos de demolición SDS Max,,,True
100891,,MADE-10NX,"Martillo demoledor SDS Max 10kg, 25J, 1500W, TRUPER EXPERT",TRUPER EXPERT,Martillos y rotomartillos de demolición SDS Max,,,True
100893,,MADE-20NX,"Martillo demoledor HEX 20 kg, 55J, 1600W, TRUPER EXPERT",TRUPER EXPERT,"Martillos de demolición Hex, diablo transportador y mueble exhibidor",,,True
100894,,MADE-30NX,"Martillo demoledor HEX 30 kg, 62J, 2000W, TRUPER EXPERT",TRUPER EXPERT,"Martillos de demolición Hex, diablo transportador y mueble exhibidor",,,True
100895,,D-7422-M,,,,,,False
100896,,D-7423-M,,,,,,False
100897,,D-7424-M,,,,,,False
100898,,D-7425-M,,,,,,False
100899,,D-7426-M,,,,,,False
100900,,SOIN-101M,,,,,,False
100901,,ERGO-45110,,,,,,False
100902,,ESMA-45110,,,,,,False
100903,,CATA-36P,,,,,,False
100904,,CATA-40P,,,,,,False
100905,,D-7321-MLPD,,,,,,False
100906,,AI-5254,,,,,,False
100907,,AI-5653,,,,,,False
100908,,EI-5460,,,,,,False
100909,,EI-5461,,,,,,False
100911,,TRA-PRO-S-X,"Conjunto impermeable triple capa, talla CH, TRUPER EXPERT",TRUPER EXPERT,Conjuntos impermeables y overoles,,,True
100912,,TRA-PRO-M-X,"Conjunto impermeable triple capa, talla M, TRUPER EXPERT",TRUPER EXPERT,Conjuntos impermeables y overoles,,,True
100913,,TRA-PRO-L-X,"Conjunto impermeable triple capa, talla G, TRUPER EXPERT",TRUPER EXPERT,Conjuntos impermeables y overoles,,,True
100914,,TRA-PRO-XL-X,"Conjunto impermeable triple capa, talla XG, TRUPER EXPERT",TRUPER EXPERT,Conjuntos impermeables y overoles,,,True
100915,,PONCHO-X,"Poncho o capamanga doble capa, TRUPER EXPERT",TRUPER EXPERT,Gabardinas impermeables y ponchos,,,True
100920,,D-7427-M,,,,,,False
100921,,D-7322-ML,,,,,,False
100922,,D-7323-ML,,,,,,False
100923,,D-7324-ML,,,,,,False
100924,,D-7325-ML,,,,,,False
100925,,D-7326-ML,,,,,,False
100926,,D-7327-ML,,,,,,False
100927,,D-7324-HLPD,,,,,,False
100928,,D-7326-HLPD,,,,,,False
100929,,D-7328-HLPD,,,,,,False
100930,,D-7317-MLPD,,,,,,False
100931,,D-7319-MLPD,,,,,,False
100940,,EI-5463,,,,,,False
100943,,JDI-1/2X12H,,,,,,False
100944,,JDI-1/2X12M,,,,,,False
100945,,JDI-1/2X12HL,,,,,,False
100946,,JDI-1/2X12ML,,,,,,False
100947,,D-7519-L,,,,,,False
100948,,JDI-3/4X8HL,,,,,,False
100950,,AI-5455,,,,,,False
100951,,EI-5667,,,,,,False
100952,,EI-5670,,,,,,False
100955,,BACA-LT,Larguero de bastidor calibre 16 para carretillas TRUPER,TRUPER,Refacciones para carretillas bastidor tubular,,,True
100957,,BACA-UX,,,,,,False
100958,,BACA-LX,,,,,,False
100988,,JBES-3,,,,,,False
101019,,BARE-4210,,,,,,False
101030,,BACA-UT,Nariz de bastidor calibre 18 p/ carretillas TRUPER y PRETUL,TRUPER,Refacciones para carretillas bastidor tubular,,,True
101033,,PET-6XA,,,,,,False
101034,,PET-8XA,,,,,,False
101035,,PET-10XA,,,,,,False
101036,,PET-12XA,,,,,,False
101047,,BAPA-J4,,,,,,False
101048,,BAPA-8,,,,,,False
101049,,BAPA-12,,,,,,False
101060,,BAPA-18,,,,,,False
101061,,BAPA-24,,,,,,False
101072,,TPN-875,,,,,,False
101075,,TRO-1/2,,,,,,False
101076,,TRO-1,,,,,,False
101077,,TRO-2,,,,,,False
101078,,TRO-3,,,,,,False
101080,,PISO-400,,,,,,False
101089,,CAPRI-18R,,,,,,False
101097,,COC-8,,,,,,False
101098,,COC-18,,,,,,False
101099,,COC-32,,,,,,False
101100,,RASP-3,,,,,,False
101101,,NV-6X,,,,,,False
101102,,BOAJ-1-1/2I,,,,,,False
101110,,MOTB-1,,,,,,False
101111,,CAREL-913C,,,,,,False
101112,,CAPRI-14R,,,,,,False
101113,,CAPRI-14N,,,,,,False
101114,,CAPRI-12R,,,,,,False
101115,,CAPRI-12N,,,,,,False
101116,,CAPRI-10R,,,,,,False
101117,,CAPRI-10N,,,,,,False
101118,,REP-NM-10A,,,,,,False
101119,,CAU-25E,,,,,,False
101120,,CAPRI-18N,,,,,,False
101121,,CAPRI-16R,,,,,,False
101122,,CAPRI-16N,,,,,,False
